"","CatchId","Stage","Discharge (m3s-1)"
"6911",17596167,6.4008,5028.58519378
"6912",17596167,6.7056,5464.41613379
"6913",17596167,7.0104,5933.25887718
"6914",17596167,7.3152,6388.32093705
"6915",17596167,7.62,6860.05586045
"6916",17596167,7.9248,7355.95047444
"6917",17596167,8.2296,7914.4980574
"6918",17596167,8.5344,8458.31344581
"6919",17596167,8.8392,8970.86370146
"6920",17596167,9.144,9555.81645063
"6921",17596167,9.4488,10138.8878555
"6922",17596167,9.7536,10719.1665598
"6923",17596167,10.0584,11419.5330902
"6924",17596167,10.3632,12053.5879585
"6925",17596167,10.668,12782.5252077
"6926",17596167,10.9728,13535.3150915
"6927",17596167,11.2776,14269.748323
"6928",17596167,11.5824,14965.800895
"6929",17596167,11.8872,15749.1057335
"6930",17596167,12.192,16542.2121802
"6931",17596167,12.4968,17349.9623477
"6932",17596167,12.8016,18169.076539
"6933",17596167,13.1064,18976.9169488
"6934",17596167,13.4112,19821.7698683
"6935",17596167,13.716,20681.4759531
"6936",17596167,14.0208,21618.8870375
"6937",17596167,14.3256,22567.1412484
"6938",17596167,14.6304,23445.365541
"6939",17596167,14.9352,24353.8929329
"6940",17596167,15.24,25261.6930902
"6941",17596167,15.5448,26204.6440409
"6942",17596167,15.8496,27161.3386808
"6943",17596167,16.1544,28172.1023479
"6944",17596167,16.4592,29288.8948064
"6945",17596167,16.764,30373.6390299
"6946",17596167,17.0688,31341.3911275
"6947",17596167,17.3736,32444.229918
"6948",17596167,17.6784,33506.0816045
"6949",17596167,17.9832,34645.1419399
"6950",17596167,18.288,35796.1127735
"6951",17596167,18.5928,36898.1790104
"6952",17596167,18.8976,38142.5729971
"6953",17596167,19.2024,39491.2253126
"6954",17596167,19.5072,40769.761551
"6955",17596167,19.812,41964.7489845
"6956",17596167,20.1168,43204.9196066
"6957",17596167,20.4216,44596.8273998
"6958",17596167,20.7264,45944.1058395
"6959",17596167,21.0312,47404.4308404
"6960",17596167,21.336,48754.4070471
"6961",17596167,21.6408,50145.3212696
"6962",17596167,21.9456,51480.5043025
"6963",17596167,22.2504,52889.6257376
"6964",17596167,22.5552,54266.1092942
"6965",17596167,22.86,55774.0423358
"6966",17596167,23.1648,57263.7500619
"6967",17596167,23.4696,58802.1646922
"6968",17596167,23.7744,60347.6224271
"6969",17596167,24.0792,61994.4806965
"6970",17596167,24.384,63512.5353068
"6971",17596167,24.6888,64892.2852059
"6972",17596167,24.9936,66404.3622792
"6973",17595187,0,0
"6974",17595187,0.3048,10.7486497817
"6975",17595187,0.6096,34.12483595
"6976",17595187,0.9144,67.074277603
"6977",17595187,1.2192,107.047239049
"6978",17595187,1.524,155.375378358
"6979",17595187,1.8288,208.808612137
"6980",17595187,2.1336,265.132880574
"6981",17595187,2.4384,334.656138177
"6982",17595187,2.7432,397.437910973
"6983",17595187,3.048,470.154033184
"6984",17595187,3.3528,548.596999373
"6985",17595187,3.6576,646.295797562
"6986",17595187,3.9624,752.530473948
"6987",17595187,4.2672,837.254826412
"6988",17595187,4.572,947.662961247
"6989",17595187,4.8768,1077.83124838
"6990",17595187,5.1816,1217.23301553
"6991",17595187,5.4864,1390.27970825
"6992",17595187,5.7912,1548.46409895
"6993",17595187,6.096,1723.88343303
"6994",17595187,6.4008,1936.10487598
"6995",17595187,6.7056,2134.28557757
"6996",17595187,7.0104,2349.84824492
"6997",17595187,7.3152,2578.03253806
"6998",17595187,7.62,2833.9084392
"6999",17595187,7.9248,3123.0640892
"7000",17595187,8.2296,3401.08839911
"7001",17595187,8.5344,3698.76356578
"7002",17595187,8.8392,4005.98957392
"7003",17595187,9.144,4349.63950073
"7004",17595187,9.4488,4666.37489916
"7005",17595187,9.7536,5023.31467983
"7006",17595187,10.0584,5401.20134608
"7007",17595187,10.3632,5772.13739377
"7008",17595187,10.668,6170.51270962
"7009",17595187,10.9728,6576.48463114
"7010",17595187,11.2776,7039.41881304
"7011",17595187,11.5824,7516.99332448
"7012",17595187,11.8872,8023.53481371
"7013",17595187,12.192,8549.54410303
"7014",17595187,12.4968,9020.26738883
"7015",17595187,12.8016,9577.38533485
"7016",17595187,13.1064,10197.9029045
"7017",17595187,13.4112,10729.1744875
"7018",17595187,13.716,11347.8153725
"7019",17595187,14.0208,12065.3164486
"7020",17595187,14.3256,12745.2612892
"7021",17595187,14.6304,13447.0388501
"7022",17595187,14.9352,14104.5908818
"7023",17595187,15.24,14852.5199278
"7024",17595187,15.5448,15599.8943543
"7025",17595187,15.8496,16371.7432159
"7026",17595187,16.1544,17157.1395748
"7027",17595187,16.4592,18047.453944
"7028",17595187,16.764,18891.2125601
"7029",17595187,17.0688,19809.8675036
"7030",17595187,17.3736,20662.9663414
"7031",17595187,17.6784,21540.6956006
"7032",17595187,17.9832,22534.8400126
"7033",17595187,18.288,23569.9890525
"7034",17595187,18.5928,24508.1688937
"7035",17595187,18.8976,25586.5092265
"7036",17595187,19.2024,26650.6178112
"7037",17595187,19.5072,27789.049646
"7038",17595187,19.812,28869.0662295
"7039",17595187,20.1168,30017.5213464
"7040",17595187,20.4216,31255.6206407
"7041",17595187,20.7264,32557.8424454
"7042",17595187,21.0312,33786.4063305
"7043",17595187,21.336,34868.244658
"7044",17595187,21.6408,36206.4974857
"7045",17595187,21.9456,37587.6671029
"7046",17595187,22.2504,38961.8938017
"7047",17595187,22.5552,40183.2953796
"7048",17595187,22.86,41631.8708578
"7049",17595187,23.1648,43131.500088
"7050",17595187,23.4696,44651.7296634
"7051",17595187,23.7744,46314.3804318
"7052",17595187,24.0792,47877.5994686
"7053",17595187,24.384,49449.0525239
"7054",17595187,24.6888,51154.8687549
"7055",17595187,24.9936,52783.8871283
"7056",17595283,0,0
"7057",17595283,0.3048,4.52801961896
"7058",17595283,0.6096,13.9639425463
"7059",17595283,0.9144,33.0950549995
"7060",17595283,1.2192,64.7894670304
"7061",17595283,1.524,113.057859139
"7062",17595283,1.8288,179.695722758
"7063",17595283,2.1336,269.807312172
"7064",17595283,2.4384,385.542461311
"7065",17595283,2.7432,528.901726508
"7066",17595283,3.048,692.84320896
"7067",17595283,3.3528,896.889402345
"7068",17595283,3.6576,1111.70973156
"7069",17595283,3.9624,1366.72688499
"7070",17595283,4.2672,1634.70225082
"7071",17595283,4.572,1934.95019413
"7072",17595283,4.8768,2256.22303388
"7073",17595283,5.1816,2598.3065287
"7074",17595283,5.4864,2977.72524145
"7075",17595283,5.7912,3403.1621444
"7076",17595283,6.096,3856.63263456
"7077",17595283,6.4008,4400.00378961
"7078",17595283,6.7056,4970.71794317
"7079",17595283,7.0104,5607.04459983
"7080",17595283,7.3152,6277.12020229
"7081",17595283,7.62,7003.34197463
"7082",17595283,7.9248,7797.92104599
"7083",17595283,8.2296,8568.11211125
"7084",17595283,8.5344,9417.08835246
"7085",17595283,8.8392,10298.3338457
"7086",17595283,9.144,11212.5097715
"7087",17595283,9.4488,12137.0604706
"7088",17595283,9.7536,13092.1769061
"7089",17595283,10.0584,14122.8588532
"7090",17595283,10.3632,15159.1750349
"7091",17595283,10.668,16224.8902027
"7092",17595283,10.9728,17321.5578851
"7093",17595283,11.2776,18446.9386348
"7094",17595283,11.5824,19567.3040904
"7095",17595283,11.8872,20716.3365158
"7096",17595283,12.192,21930.265296
"7097",17595283,12.4968,23208.5568735
"7098",17595283,12.8016,24515.6527321
"7099",17595283,13.1064,25808.1315599
"7100",17595283,13.4112,27129.1121333
"7101",17595283,13.716,28476.6060798
"7102",17595283,14.0208,29899.3980901
"7103",17595283,14.3256,31349.8027692
"7104",17595283,14.6304,32775.4492174
"7105",17595283,14.9352,34281.4964322
"7106",17595283,15.24,35695.3652219
"7107",17595283,15.5448,37133.8769602
"7108",17595283,15.8496,38724.8197493
"7109",17595283,16.1544,40211.002592
"7110",17595283,16.4592,41857.363155
"7111",17595283,16.764,43530.0433993
"7112",17595283,17.0688,45156.1301752
"7113",17595283,17.3736,46882.1393911
"7114",17595283,17.6784,48633.9492453
"7115",17595283,17.9832,50250.236497
"7116",17595283,18.288,51970.5378
"7117",17595283,18.5928,53714.740784
"7118",17595283,18.8976,55573.6715936
"7119",17595283,19.2024,57457.8144063
"7120",17595283,19.5072,59367.0016456
"7121",17595283,19.812,61204.2423783
"7122",17595283,20.1168,63164.4858035
"7123",17595283,20.4216,65149.3706774
"7124",17595283,20.7264,67158.7449762
"7125",17595283,21.0312,69192.4603591
"7126",17595283,21.336,71023.4150386
"7127",17595283,21.6408,73108.4110878
"7128",17595283,21.9456,75217.4682003
"7129",17595283,22.2504,77350.4498956
"7130",17595283,22.5552,79380.4826441
"7131",17595283,22.86,81562.4875611
"7132",17595283,23.1648,83768.0961094
"7133",17595283,23.4696,85997.1826558
"7134",17595283,23.7744,87969.1284231
"7135",17595283,24.0792,90248.1078874
"7136",17595283,24.384,92550.3433196
"7137",17595283,24.6888,94727.8138292
"7138",17595283,24.9936,97077.9605411
"7139",17595393,0,0
"7140",17595393,0.3048,2.91824093866
"7141",17595393,0.6096,12.7431186569
"7142",17595393,0.9144,33.320275154
"7143",17595393,1.2192,67.8105765741
"7144",17595393,1.524,125.19314063
"7145",17595393,1.8288,203.842125157
"7146",17595393,2.1336,301.887923775
"7147",17595393,2.4384,412.473260796
"7148",17595393,2.7432,549.502825702
"7149",17595393,3.048,721.746068298
"7150",17595393,3.3528,926.641250512
"7151",17595393,3.6576,1156.70604401
"7152",17595393,3.9624,1421.24075159
"7153",17595393,4.2672,1719.62072638
"7154",17595393,4.572,2053.98343512
"7155",17595393,4.8768,2419.32372241
"7156",17595393,5.1816,2819.89374808
"7157",17595393,5.4864,3255.97299063
"7158",17595393,5.7912,3720.3830163
"7159",17595393,6.096,4215.35210643
"7160",17595393,6.4008,4749.04045893
"7161",17595393,6.7056,5299.16393582
"7162",17595393,7.0104,5869.87273131
"7163",17595393,7.3152,6477.16325963
"7164",17595393,7.62,7145.81371513
"7165",17595393,7.9248,7842.5996204
"7166",17595393,8.2296,8603.08252968
"7167",17595393,8.5344,9391.76439038
"7168",17595393,8.8392,10267.3079399
"7169",17595393,9.144,11226.7174403
"7170",17595393,9.4488,12238.5468252
"7171",17595393,9.7536,13292.0126133
"7172",17595393,10.0584,14405.3220129
"7173",17595393,10.3632,15561.7058275
"7174",17595393,10.668,16765.1790292
"7175",17595393,10.9728,18009.7477579
"7176",17595393,11.2776,19294.1484483
"7177",17595393,11.5824,20613.962896
"7178",17595393,11.8872,21965.9954834
"7179",17595393,12.192,23357.6273037
"7180",17595393,12.4968,24793.2295297
"7181",17595393,12.8016,26260.8825295
"7182",17595393,13.1064,27774.3393047
"7183",17595393,13.4112,29314.2717967
"7184",17595393,13.716,30902.1979851
"7185",17595393,14.0208,32528.1290034
"7186",17595393,14.3256,34179.1123649
"7187",17595393,14.6304,35883.2141938
"7188",17595393,14.9352,37621.2222802
"7189",17595393,15.24,39397.1432692
"7190",17595393,15.5448,41206.2816323
"7191",17595393,15.8496,43060.487393
"7192",17595393,16.1544,44940.3097605
"7193",17595393,16.4592,46852.8454115
"7194",17595393,16.764,48795.2354718
"7195",17595393,17.0688,50777.9659607
"7196",17595393,17.3736,52790.2696725
"7197",17595393,17.6784,54834.1317823
"7198",17595393,17.9832,56888.0546418
"7199",17595393,18.288,58976.2336413
"7200",17595393,18.5928,61106.1412342
"7201",17595393,18.8976,63307.7944261
"7202",17595393,19.2024,65523.0363608
"7203",17595393,19.5072,67806.0335601
"7204",17595393,19.812,70112.7383213
"7205",17595393,20.1168,72430.8895742
"7206",17595393,20.4216,74795.5239478
"7207",17595393,20.7264,77194.9656975
"7208",17595393,21.0312,79633.5729891
"7209",17595393,21.336,82106.899929
"7210",17595393,21.6408,84615.0295168
"7211",17595393,21.9456,87148.596608
"7212",17595393,22.2504,89658.8696424
"7213",17595393,22.5552,92262.8914702
"7214",17595393,22.86,94896.6492175
"7215",17595393,23.1648,97559.9759524
"7216",17595393,23.4696,100252.708429
"7217",17595393,23.7744,102974.68695
"7218",17595393,24.0792,105725.755228
"7219",17595393,24.384,108505.760268
"7220",17595393,24.6888,111314.552241
"7221",17595393,24.9936,114151.984375
"7222",17595429,0,0
"7223",17595429,0.3048,6.87833100659
"7224",17595429,0.6096,28.4064797247
"7225",17595429,0.9144,67.1585015245
"7226",17595429,1.2192,123.35737533
"7227",17595429,1.524,194.955777994
"7228",17595429,1.8288,283.388129762
"7229",17595429,2.1336,395.230484227
"7230",17595429,2.4384,525.000299841
"7231",17595429,2.7432,685.815390321
"7232",17595429,3.048,848.769202884
"7233",17595429,3.3528,1068.75315456
"7234",17595429,3.6576,1333.29974955
"7235",17595429,3.9624,1599.51233835
"7236",17595429,4.2672,1907.25671458
"7237",17595429,4.572,2252.40908446
"7238",17595429,4.8768,2629.74657163
"7239",17595429,5.1816,3074.47024615
"7240",17595429,5.4864,3563.39839711
"7241",17595429,5.7912,4102.28998206
"7242",17595429,6.096,4680.37886755
"7243",17595429,6.4008,5286.74008781
"7244",17595429,6.7056,5932.90900853
"7245",17595429,7.0104,6601.82343605
"7246",17595429,7.3152,7304.22852636
"7247",17595429,7.62,8038.96232482
"7248",17595429,7.9248,8802.67066901
"7249",17595429,8.2296,9648.92160661
"7250",17595429,8.5344,10548.704827
"7251",17595429,8.8392,11506.057579
"7252",17595429,9.144,12499.4795969
"7253",17595429,9.4488,13534.1577258
"7254",17595429,9.7536,14607.9111973
"7255",17595429,10.0584,15701.6899678
"7256",17595429,10.3632,16842.8507194
"7257",17595429,10.668,18027.2168558
"7258",17595429,10.9728,19239.3136766
"7259",17595429,11.2776,20490.8086729
"7260",17595429,11.5824,21797.5997172
"7261",17595429,11.8872,23145.0386805
"7262",17595429,12.192,24535.363582
"7263",17595429,12.4968,25983.1028232
"7264",17595429,12.8016,27486.694037
"7265",17595429,13.1064,29034.8500625
"7266",17595429,13.4112,30647.1160347
"7267",17595429,13.716,32295.8999789
"7268",17595429,14.0208,34004.0676492
"7269",17595429,14.3256,35753.321481
"7270",17595429,14.6304,37567.7304603
"7271",17595429,14.9352,39429.5470437
"7272",17595429,15.24,41334.026922
"7273",17595429,15.5448,43257.0505758
"7274",17595429,15.8496,45163.7750206
"7275",17595429,16.1544,47085.825411
"7276",17595429,16.4592,49093.0339712
"7277",17595429,16.764,51203.5086799
"7278",17595429,17.0688,53352.4456081
"7279",17595429,17.3736,55598.0096918
"7280",17595429,17.6784,57920.5255205
"7281",17595429,17.9832,60317.4736647
"7282",17595429,18.288,62841.7376871
"7283",17595429,18.5928,65457.6432603
"7284",17595429,18.8976,68087.0456798
"7285",17595429,19.2024,70743.7458694
"7286",17595429,19.5072,73417.7366015
"7287",17595429,19.812,76123.497062
"7288",17595429,20.1168,78789.8891553
"7289",17595429,20.4216,81548.1109861
"7290",17595429,20.7264,84262.0107156
"7291",17595429,21.0312,87021.9251366
"7292",17595429,21.336,89909.0981649
"7293",17595429,21.6408,92869.4615854
"7294",17595429,21.9456,95915.4148077
"7295",17595429,22.2504,99050.5993603
"7296",17595429,22.5552,102105.248597
"7297",17595429,22.86,105261.373974
"7298",17595429,23.1648,108469.947968
"7299",17595429,23.4696,111759.615153
"7300",17595429,23.7744,115143.375842
"7301",17595429,24.0792,118520.782579
"7302",17595429,24.384,122020.277884
"7303",17595429,24.6888,125697.75577
"7304",17595429,24.9936,129457.912831
"7305",17595279,0,0
"7306",17595279,0.3048,5.13586394956
"7307",17595279,0.6096,15.6700810953
"7308",17595279,0.9144,33.8753269644
"7309",17595279,1.2192,60.7063457351
"7310",17595279,1.524,98.8360715297
"7311",17595279,1.8288,147.994787588
"7312",17595279,2.1336,211.081762087
"7313",17595279,2.4384,286.681998344
"7314",17595279,2.7432,380.614232509
"7315",17595279,3.048,481.851442673
"7316",17595279,3.3528,601.437138026
"7317",17595279,3.6576,738.371230406
"7318",17595279,3.9624,887.161044707
"7319",17595279,4.2672,1058.83599413
"7320",17595279,4.572,1245.56204936
"7321",17595279,4.8768,1443.69380743
"7322",17595279,5.1816,1666.97986154
"7323",17595279,5.4864,1911.07450842
"7324",17595279,5.7912,2165.80284118
"7325",17595279,6.096,2449.07604407
"7326",17595279,6.4008,2749.0045754
"7327",17595279,6.7056,3071.81180828
"7328",17595279,7.0104,3398.65421415
"7329",17595279,7.3152,3750.90896203
"7330",17595279,7.62,4120.90024346
"7331",17595279,7.9248,4524.3507433
"7332",17595279,8.2296,4939.15353132
"7333",17595279,8.5344,5381.19828473
"7334",17595279,8.8392,5852.9539571
"7335",17595279,9.144,6350.43562519
"7336",17595279,9.4488,6875.79659984
"7337",17595279,9.7536,7430.27535729
"7338",17595279,10.0584,7984.9893633
"7339",17595279,10.3632,8566.8372637
"7340",17595279,10.668,9185.39691185
"7341",17595279,10.9728,9838.37965468
"7342",17595279,11.2776,10494.5020394
"7343",17595279,11.5824,11170.8936018
"7344",17595279,11.8872,11904.173713
"7345",17595279,12.192,12632.9662291
"7346",17595279,12.4968,13391.4273487
"7347",17595279,12.8016,14173.7759557
"7348",17595279,13.1064,14974.6474694
"7349",17595279,13.4112,15789.2249275
"7350",17595279,13.716,16671.4374324
"7351",17595279,14.0208,17567.7285928
"7352",17595279,14.3256,18474.7165319
"7353",17595279,14.6304,19429.6557041
"7354",17595279,14.9352,20426.7042598
"7355",17595279,15.24,21424.9710678
"7356",17595279,15.5448,22425.9417464
"7357",17595279,15.8496,23488.2701271
"7358",17595279,16.1544,24578.7119642
"7359",17595279,16.4592,25646.4757617
"7360",17595279,16.764,26756.9427263
"7361",17595279,17.0688,27971.5375648
"7362",17595279,17.3736,29159.5513058
"7363",17595279,17.6784,30366.5077893
"7364",17595279,17.9832,31626.9809771
"7365",17595279,18.288,32890.6577389
"7366",17595279,18.5928,34121.3961348
"7367",17595279,18.8976,35450.6113014
"7368",17595279,19.2024,36828.4682265
"7369",17595279,19.5072,38248.0000925
"7370",17595279,19.812,39701.326813
"7371",17595279,20.1168,41131.1056055
"7372",17595279,20.4216,42572.2003959
"7373",17595279,20.7264,44062.8662724
"7374",17595279,21.0312,45528.0785003
"7375",17595279,21.336,47137.5253616
"7376",17595279,21.6408,48768.4653855
"7377",17595279,21.9456,50372.449663
"7378",17595279,22.2504,52011.3677639
"7379",17595279,22.5552,53747.7801357
"7380",17595279,22.86,55443.2847077
"7381",17595279,23.1648,57247.5454255
"7382",17595279,23.4696,59105.2046825
"7383",17595279,23.7744,60948.2156322
"7384",17595279,24.0792,62826.7400191
"7385",17595279,24.384,64700.7630094
"7386",17595279,24.6888,66527.5185091
"7387",17595279,24.9936,68383.8464804
"7388",17596141,0,0
"7389",17596141,0.3048,0.205446391171
"7390",17596141,0.6096,3.76995728316
"7391",17596141,0.9144,11.1743400553
"7392",17596141,1.2192,21.6954681068
"7393",17596141,1.524,36.2111989819
"7394",17596141,1.8288,55.6556032608
"7395",17596141,2.1336,79.8270167709
"7396",17596141,2.4384,108.733287351
"7397",17596141,2.7432,143.176088329
"7398",17596141,3.048,181.851734393
"7399",17596141,3.3528,224.06499109
"7400",17596141,3.6576,269.811331339
"7401",17596141,3.9624,318.677516607
"7402",17596141,4.2672,371.041566593
"7403",17596141,4.572,426.677043875
"7404",17596141,4.8768,485.010974018
"7405",17596141,5.1816,548.079044606
"7406",17596141,5.4864,615.183108646
"7407",17596141,5.7912,686.099112519
"7408",17596141,6.096,760.45594523
"7409",17596141,6.4008,839.012947924
"7410",17596141,6.7056,920.669819904
"7411",17596141,7.0104,1005.86873928
"7412",17596141,7.3152,1094.40985652
"7413",17596141,7.62,1186.05552096
"7414",17596141,7.9248,1280.65067365
"7415",17596141,8.2296,1378.41363404
"7416",17596141,8.5344,1479.06105785
"7417",17596141,8.8392,1582.68902629
"7418",17596141,9.144,1689.80262304
"7419",17596141,9.4488,1799.17395862
"7420",17596141,9.7536,1911.46646367
"7421",17596141,10.0584,2026.87350507
"7422",17596141,10.3632,2144.97097566
"7423",17596141,10.668,2265.72856698
"7424",17596141,10.9728,2389.11729198
"7425",17596141,11.2776,2515.10938736
"7426",17596141,11.5824,2643.6782259
"7427",17596141,11.8872,2774.79823756
"7428",17596141,12.192,2908.44483807
"7429",17596141,12.4968,3044.59436434
"7430",17596141,12.8016,3183.22401568
"7431",17596141,13.1064,3324.31180024
"7432",17596141,13.4112,3467.83648608
"7433",17596141,13.716,3613.77755643
"7434",17596141,14.0208,3762.11516849
"7435",17596141,14.3256,3912.83011567
"7436",17596141,14.6304,4065.90379271
"7437",17596141,14.9352,4221.31816347
"7438",17596141,15.24,4379.05573116
"7439",17596141,15.5448,4539.09951073
"7440",17596141,15.8496,4701.43300324
"7441",17596141,16.1544,4866.040172
"7442",17596141,16.4592,5032.9054204
"7443",17596141,16.764,5202.01357119
"7444",17596141,17.0688,5373.34984713
"7445",17596141,17.3736,5546.89985288
"7446",17596141,17.6784,5722.64955812
"7447",17596141,17.9832,5900.58528156
"7448",17596141,18.288,6080.6936761
"7449",17596141,18.5928,6262.96171476
"7450",17596141,18.8976,6447.3766775
"7451",17596141,19.2024,6633.92613876
"7452",17596141,19.5072,6822.59795576
"7453",17596141,19.812,7013.38025742
"7454",17596141,20.1168,7206.26143385
"7455",17596141,20.4216,7401.23012655
"7456",17596141,20.7264,7598.27521892
"7457",17596141,21.0312,7797.38582751
"7458",17596141,21.336,7998.55129348
"7459",17596141,21.6408,8201.76117468
"7460",17596141,21.9456,8407.00523804
"7461",17596141,22.2504,8614.27345236
"7462",17596141,22.5552,8823.5559814
"7463",17596141,22.86,9034.84317742
"7464",17596141,23.1648,9248.12557488
"7465",17596141,23.4696,9463.39388451
"7466",17596141,23.7744,9680.6389877
"7467",17596141,24.0792,9899.85193102
"7468",17596141,24.384,10121.0239211
"7469",17596141,24.6888,10344.1463196
"7470",17596141,24.9936,10569.2106387
"7471",17595225,0,0
"7472",17595225,0.3048,9.23758741755
"7473",17595225,0.6096,29.0927345357
"7474",17595225,0.9144,57.6201264681
"7475",17595225,1.2192,92.9381205461
"7476",17595225,1.524,136.232943457
"7477",17595225,1.8288,183.441983081
"7478",17595225,2.1336,239.542803286
"7479",17595225,2.4384,306.656628891
"7480",17595225,2.7432,379.720995909
"7481",17595225,3.048,459.991527858
"7482",17595225,3.3528,556.244219015
"7483",17595225,3.6576,671.995470576
"7484",17595225,3.9624,790.535244683
"7485",17595225,4.2672,916.557902992
"7486",17595225,4.572,1067.37030059
"7487",17595225,4.8768,1217.87921803
"7488",17595225,5.1816,1405.22609961
"7489",17595225,5.4864,1584.5541774
"7490",17595225,5.7912,1785.63831804
"7491",17595225,6.096,1998.80142616
"7492",17595225,6.4008,2248.60090006
"7493",17595225,6.7056,2496.80483149
"7494",17595225,7.0104,2749.78916263
"7495",17595225,7.3152,3023.46635018
"7496",17595225,7.62,3316.53406512
"7497",17595225,7.9248,3625.3954218
"7498",17595225,8.2296,3946.61072822
"7499",17595225,8.5344,4295.11528714
"7500",17595225,8.8392,4681.63288806
"7501",17595225,9.144,5071.27113445
"7502",17595225,9.4488,5480.41541341
"7503",17595225,9.7536,5906.84676964
"7504",17595225,10.0584,6335.87291692
"7505",17595225,10.3632,6773.15153049
"7506",17595225,10.668,7230.1840102
"7507",17595225,10.9728,7685.77458978
"7508",17595225,11.2776,8179.74229164
"7509",17595225,11.5824,8714.53849691
"7510",17595225,11.8872,9252.56527827
"7511",17595225,12.192,9851.51335035
"7512",17595225,12.4968,10450.4926689
"7513",17595225,12.8016,11047.9534497
"7514",17595225,13.1064,11644.9363356
"7515",17595225,13.4112,12296.4711004
"7516",17595225,13.716,12960.105162
"7517",17595225,14.0208,13624.2897023
"7518",17595225,14.3256,14376.7867428
"7519",17595225,14.6304,15163.6190832
"7520",17595225,14.9352,15970.1436169
"7521",17595225,15.24,16779.6298274
"7522",17595225,15.5448,17683.108564
"7523",17595225,15.8496,18493.9343732
"7524",17595225,16.1544,19288.0088989
"7525",17595225,16.4592,20094.3575664
"7526",17595225,16.764,21025.3071155
"7527",17595225,17.0688,21933.0342347
"7528",17595225,17.3736,22964.7464066
"7529",17595225,17.6784,23974.0043827
"7530",17595225,17.9832,25011.8758085
"7531",17595225,18.288,26069.6776489
"7532",17595225,18.5928,27201.7458623
"7533",17595225,18.8976,28304.5087457
"7534",17595225,19.2024,29464.2252756
"7535",17595225,19.5072,30575.1268422
"7536",17595225,19.812,31766.4822436
"7537",17595225,20.1168,33025.7456305
"7538",17595225,20.4216,34319.5546985
"7539",17595225,20.7264,35612.1906546
"7540",17595225,21.0312,36872.9199303
"7541",17595225,21.336,38231.0493916
"7542",17595225,21.6408,39514.0058086
"7543",17595225,21.9456,40898.658954
"7544",17595225,22.2504,42410.0839218
"7545",17595225,22.5552,43842.4777733
"7546",17595225,22.86,45346.8825607
"7547",17595225,23.1648,46864.8772829
"7548",17595225,23.4696,48463.8935299
"7549",17595225,23.7744,50253.2074755
"7550",17595225,24.0792,51858.3434927
"7551",17595225,24.384,53643.9174502
"7552",17595225,24.6888,55385.4392611
"7553",17595225,24.9936,56984.1977761
"7554",17596101,0,0
"7555",17596101,0.3048,5.12495660091
"7556",17596101,0.6096,15.3226142076
"7557",17596101,0.9144,28.5596614351
"7558",17596101,1.2192,50.8972118563
"7559",17596101,1.524,87.355698787
"7560",17596101,1.8288,132.419016426
"7561",17596101,2.1336,191.958982606
"7562",17596101,2.4384,263.778897877
"7563",17596101,2.7432,347.925087221
"7564",17596101,3.048,447.957947869
"7565",17596101,3.3528,567.294511269
"7566",17596101,3.6576,703.056634192
"7567",17596101,3.9624,860.09737146
"7568",17596101,4.2672,1032.43763319
"7569",17596101,4.572,1226.77922015
"7570",17596101,4.8768,1432.3061749
"7571",17596101,5.1816,1649.49002166
"7572",17596101,5.4864,1897.3992451
"7573",17596101,5.7912,2169.07266994
"7574",17596101,6.096,2465.20014914
"7575",17596101,6.4008,2792.91631316
"7576",17596101,6.7056,3145.04129716
"7577",17596101,7.0104,3506.85434054
"7578",17596101,7.3152,3892.47610469
"7579",17596101,7.62,4302.24213128
"7580",17596101,7.9248,4725.5396997
"7581",17596101,8.2296,5174.057641
"7582",17596101,8.5344,5653.18204955
"7583",17596101,8.8392,6175.32464241
"7584",17596101,9.144,6718.68309136
"7585",17596101,9.4488,7281.86398995
"7586",17596101,9.7536,7892.03560266
"7587",17596101,10.0584,8495.53910221
"7588",17596101,10.3632,9165.18601882
"7589",17596101,10.668,9850.50046126
"7590",17596101,10.9728,10587.0543069
"7591",17596101,11.2776,11334.4398258
"7592",17596101,11.5824,12104.4824082
"7593",17596101,11.8872,12867.3001692
"7594",17596101,12.192,13710.8483381
"7595",17596101,12.4968,14580.3033365
"7596",17596101,12.8016,15462.0093189
"7597",17596101,13.1064,16398.1395145
"7598",17596101,13.4112,17366.5755645
"7599",17596101,13.716,18363.0156813
"7600",17596101,14.0208,19383.0184009
"7601",17596101,14.3256,20439.5500213
"7602",17596101,14.6304,21533.9776712
"7603",17596101,14.9352,22666.6790911
"7604",17596101,15.24,23854.2947305
"7605",17596101,15.5448,25054.8316369
"7606",17596101,15.8496,26353.5604537
"7607",17596101,16.1544,27646.6600366
"7608",17596101,16.4592,28911.7324343
"7609",17596101,16.764,30292.8003369
"7610",17596101,17.0688,31611.6939726
"7611",17596101,17.3736,33020.9552546
"7612",17596101,17.6784,34525.2891729
"7613",17596101,17.9832,36004.1758359
"7614",17596101,18.288,37519.711499
"7615",17596101,18.5928,39054.9426265
"7616",17596101,18.8976,40536.5497547
"7617",17596101,19.2024,42150.7931491
"7618",17596101,19.5072,43799.9272432
"7619",17596101,19.812,45364.4345106
"7620",17596101,20.1168,47019.1443368
"7621",17596101,20.4216,48845.3460326
"7622",17596101,20.7264,50617.5426984
"7623",17596101,21.0312,52429.1904438
"7624",17596101,21.336,54257.6544391
"7625",17596101,21.6408,56215.091036
